,assignment_id,img_id,answer_correct,explanation_ours,expl_score_ours,confusing_ours,incorrect_ours,insufficient_ours,explanation_gt,expl_score_gt,confusing_gt,incorrect_gt,insufficient_gt,prefer_ours,prefer_gt,prefer_none
selected,3V5Q80FXIY3YK53URWX7WKQ6RTH32O,2515822745.jpg#1r1c,True,the man cannot be reading and unassembling the microphone simultaneously,0,False,False,True,can't be unassembling and speaking the same time,0.0,False,False,True,False,False,True
selected,3V5Q80FXIY3YK53URWX7WKQ6RTH32O,125635185.jpg#2r5c,True,the children cannot be sleeping and playing at the same time,1,False,False,False,two children cannot be sleeping and playing simultaneously,1.0,False,False,False,False,False,True
selected,3V5Q80FXIY3YK53URWX7WKQ6RTH32O,3326249355.jpg#4r1c,True,a couple cannot be hugging each other on a building and leaning against a wooden sign at the same time,0.3333333333333333,False,False,True,a couple standing is performing a different action as a hugging couple,1.0,False,False,True,False,True,False
selected,3V5Q80FXIY3YK53URWX7WKQ6RTH32O,3351586010.jpg#0r1c,True,the skater cannot be sleeping and skating at the same time,1,False,False,False,he is either in the local gym or skates over the pavement,0.0,False,False,False,True,False,False
selected,3V5Q80FXIY3YK53URWX7WKQ6RTH32O,2923086298.jpg#1r1n,True,a woman is in her kitchen because she is cleaning the kitchen,0.6666666666666666,False,False,True,this woman is barefoot in a kitchen which indicates that it is probably her own,1.0,False,False,True,False,True,False
selected,3AQF3RZ559UHII2OYTACN6WFAL26FP,125635185.jpg#2r5c,True,the children cannot be sleeping and playing at the same time,1,False,False,False,two children cannot be sleeping and playing simultaneously,1.0,False,False,False,True,False,False
selected,3AQF3RZ559UHII2OYTACN6WFAL26FP,3351586010.jpg#0r1c,True,the skater cannot be sleeping and skating at the same time,1,False,False,False,he is either in the local gym or skates over the pavement,0.6666666666666666,False,False,False,True,False,False
selected,3AQF3RZ559UHII2OYTACN6WFAL26FP,2923086298.jpg#1r1n,True,a woman is in her kitchen because she is cleaning the kitchen,1,False,False,False,this woman is barefoot in a kitchen which indicates that it is probably her own,1.0,False,False,False,True,False,False
selected,3QY7M81QH8YB2487IE619XOGDSDK7E,125635185.jpg#2r5c,True,the children cannot be sleeping and playing at the same time,0,False,True,False,two children cannot be sleeping and playing simultaneously,1.0,False,True,False,False,True,False
selected,3QY7M81QH8YB2487IE619XOGDSDK7E,3326249355.jpg#4r1c,True,a couple cannot be hugging each other on a building and leaning against a wooden sign at the same time,1,False,False,False,a couple standing is performing a different action as a hugging couple,0.0,False,False,False,True,False,False
selected,3QY7M81QH8YB2487IE619XOGDSDK7E,2923086298.jpg#1r1n,True,a woman is in her kitchen because she is cleaning the kitchen,1,False,False,False,this woman is barefoot in a kitchen which indicates that it is probably her own,1.0,False,False,False,True,False,False
selected,3PM8NZGV8ZSRSMCTDWUWZIDDES9QXY,125635185.jpg#2r5c,True,the children cannot be sleeping and playing at the same time,1,False,False,False,two children cannot be sleeping and playing simultaneously,1.0,False,False,False,True,False,False
selected,3PM8NZGV8ZSRSMCTDWUWZIDDES9QXY,2923086298.jpg#1r1n,True,a woman is in her kitchen because she is cleaning the kitchen,1,False,False,False,this woman is barefoot in a kitchen which indicates that it is probably her own,1.0,False,False,False,True,False,False
selected,3KAKFY4PGVE2VQHWGZIZJ0XNGNP3I6,2515822745.jpg#1r1c,True,the man cannot be reading and unassembling the microphone simultaneously,0.6666666666666666,False,False,True,can't be unassembling and speaking the same time,0.3333333333333333,False,False,True,True,False,False
selected,3KAKFY4PGVE2VQHWGZIZJ0XNGNP3I6,125635185.jpg#2r5c,True,the children cannot be sleeping and playing at the same time,1,False,False,False,two children cannot be sleeping and playing simultaneously,1.0,False,False,False,False,False,True
selected,3KAKFY4PGVE2VQHWGZIZJ0XNGNP3I6,3326249355.jpg#4r1c,True,a couple cannot be hugging each other on a building and leaning against a wooden sign at the same time,0.6666666666666666,False,False,True,a couple standing is performing a different action as a hugging couple,1.0,False,False,True,False,True,False
selected,3KAKFY4PGVE2VQHWGZIZJ0XNGNP3I6,3351586010.jpg#0r1c,True,the skater cannot be sleeping and skating at the same time,1,False,False,False,he is either in the local gym or skates over the pavement,0.0,False,False,False,True,False,False
selected,3M23Y66PO3JQMN7A4DABU5FUZDF6SV,3373544964.jpg#3r1c,True,the boy cannot be pooping on the dog if he is petting it,1,False,False,False,one can't stand while pooping,0.3333333333333333,False,False,False,True,False,False
selected,3M23Y66PO3JQMN7A4DABU5FUZDF6SV,2549946671.jpg#2r1c,True,a boy is not a girl,1,False,False,False,a boy can not be a girl,1.0,False,False,False,False,False,True
selected,3M23Y66PO3JQMN7A4DABU5FUZDF6SV,3640348910.jpg#1r1e,True,a skateboarder is on a ramp near a painting,1,False,False,False,when a skateboarder is on a ramp that means he/she is riding the ramp,0.6666666666666666,False,False,False,False,False,False
selected,3M23Y66PO3JQMN7A4DABU5FUZDF6SV,6152180229.jpg#3r1e,True,three people are people,0.6666666666666666,False,False,True,drink can also be called as beverages,0.6666666666666666,False,False,True,False,False,True
selected,3M23Y66PO3JQMN7A4DABU5FUZDF6SV,7498713846.jpg#3r1n,True,not all men are christian,0.6666666666666666,False,False,True,one would assume that since the man is praying he is a christian but there is no way of telling what religion he represents,1.0,False,False,True,False,True,False
selected,3PMBY0YE28FXXPKC5YNNZA2E3B29CG,2549946671.jpg#2r1c,True,a boy is not a girl,1,False,False,False,a boy can not be a girl,1.0,False,False,False,True,False,False
selected,3PMBY0YE28FXXPKC5YNNZA2E3B29CG,3640348910.jpg#1r1e,True,a skateboarder is on a ramp near a painting,1,False,False,False,when a skateboarder is on a ramp that means he/she is riding the ramp,1.0,False,False,False,True,False,False
selected,3PMBY0YE28FXXPKC5YNNZA2E3B29CG,6152180229.jpg#3r1e,True,three people are people,1,False,False,False,drink can also be called as beverages,1.0,False,False,False,True,False,False
selected,34Z02EIMITPWNCYAROZKV91POS80TC,3373544964.jpg#3r1c,True,the boy cannot be pooping on the dog if he is petting it,0,True,False,False,one can't stand while pooping,0.6666666666666666,True,False,False,False,True,False
selected,34Z02EIMITPWNCYAROZKV91POS80TC,2549946671.jpg#2r1c,True,a boy is not a girl,1,False,False,False,a boy can not be a girl,1.0,False,False,False,False,True,False
selected,34Z02EIMITPWNCYAROZKV91POS80TC,3640348910.jpg#1r1e,True,a skateboarder is on a ramp near a painting,1,False,False,False,when a skateboarder is on a ramp that means he/she is riding the ramp,1.0,False,False,False,True,False,False
selected,34Z02EIMITPWNCYAROZKV91POS80TC,6152180229.jpg#3r1e,True,three people are people,1,False,False,False,drink can also be called as beverages,1.0,False,False,False,True,False,False
selected,3A4TN5196LUQCV2V3ABFCR02MMRCHM,2549946671.jpg#2r1c,True,a boy is not a girl,1,False,False,False,a boy can not be a girl,1.0,False,False,False,False,True,False
selected,3A4TN5196LUQCV2V3ABFCR02MMRCHM,3640348910.jpg#1r1e,True,a skateboarder is on a ramp near a painting,1,False,False,False,when a skateboarder is on a ramp that means he/she is riding the ramp,1.0,False,False,False,False,True,False
selected,3A4TN5196LUQCV2V3ABFCR02MMRCHM,6152180229.jpg#3r1e,True,three people are people,1,False,False,False,drink can also be called as beverages,1.0,False,False,False,False,True,False
selected,3X66WABAJXUOZZB1QBIWYOK71A0G3U,3640348910.jpg#1r1e,True,a skateboarder is on a ramp near a painting,1,False,False,False,when a skateboarder is on a ramp that means he/she is riding the ramp,1.0,False,False,False,False,True,False
selected,3X66WABAJXUOZZB1QBIWYOK71A0G3U,6152180229.jpg#3r1e,True,three people are people,1,False,False,False,drink can also be called as beverages,1.0,False,False,False,True,False,False
selected,3ZPBJO59KQD0HN89366QWXIK7PVDHL,2683823978.jpg#4r1c,True,the girls cannot wash their feet and fix their bikes at the same time,0.6666666666666666,False,False,True,girls who wash their feet cannot be working on their bicycles,0.6666666666666666,False,False,True,False,False,True
selected,3ZPBJO59KQD0HN89366QWXIK7PVDHL,2700788458.jpg#0r1c,True,the man is either wearing a dress or a white t-shirt,0.6666666666666666,True,False,True,a shirt is not a dress,1.0,True,False,True,False,True,False
selected,3ZPBJO59KQD0HN89366QWXIK7PVDHL,2313551145.jpg#1r1e,True,a coca cola sign is on a building,1,False,False,False,the coca-cola sign is on the building,1.0,False,False,False,False,False,True
selected,3ZPBJO59KQD0HN89366QWXIK7PVDHL,3461041826.jpg#0r1e,True,a dog splashing in a river must be outside,0.6666666666666666,False,False,True,a white dog splashing in an outdoor stream implies the dog is outside,1.0,False,False,True,False,True,False
selected,3I0BTBYZAYXS4YX41UMJ3QT43U8Y0H,2683823978.jpg#4r1c,True,the girls cannot wash their feet and fix their bikes at the same time,1,False,False,False,girls who wash their feet cannot be working on their bicycles,0.6666666666666666,False,False,False,True,False,False
selected,3I0BTBYZAYXS4YX41UMJ3QT43U8Y0H,2700788458.jpg#0r1c,True,the man is either wearing a dress or a white t-shirt,0,True,False,False,a shirt is not a dress,0.6666666666666666,True,False,False,False,True,False
selected,3I0BTBYZAYXS4YX41UMJ3QT43U8Y0H,2313551145.jpg#1r1e,True,a coca cola sign is on a building,1,False,False,False,the coca-cola sign is on the building,1.0,False,False,False,False,True,False
selected,3I0BTBYZAYXS4YX41UMJ3QT43U8Y0H,3461041826.jpg#0r1e,True,a dog splashing in a river must be outside,1,False,False,False,a white dog splashing in an outdoor stream implies the dog is outside,1.0,False,False,False,False,True,False
selected,3I0BTBYZAYXS4YX41UMJ3QT43U8Y0H,172097783.jpg#3r1e,True,a boy is a young man,0.6666666666666666,False,False,True,it states the boy is on the lake in both of them,0.3333333333333333,False,False,True,True,False,False
selected,3QXNC7EIPJ7D3XPWTIU3490DUNP909,2683823978.jpg#4r1c,True,the girls cannot wash their feet and fix their bikes at the same time,1,False,False,False,girls who wash their feet cannot be working on their bicycles,1.0,False,False,False,False,False,True
selected,3QXNC7EIPJ7D3XPWTIU3490DUNP909,2700788458.jpg#0r1c,True,the man is either wearing a dress or a white t-shirt,1,False,False,False,a shirt is not a dress,1.0,False,False,False,False,False,True
selected,3QXNC7EIPJ7D3XPWTIU3490DUNP909,2313551145.jpg#1r1e,True,a coca cola sign is on a building,0,False,False,True,the coca-cola sign is on the building,0.0,False,False,True,False,False,True
selected,3QXNC7EIPJ7D3XPWTIU3490DUNP909,3461041826.jpg#0r1e,True,a dog splashing in a river must be outside,1,False,False,False,a white dog splashing in an outdoor stream implies the dog is outside,1.0,False,False,False,False,False,True
selected,3QXNC7EIPJ7D3XPWTIU3490DUNP909,172097783.jpg#3r1e,True,a boy is a young man,0.6666666666666666,True,False,False,it states the boy is on the lake in both of them,0.0,True,False,False,False,False,True
selected,31QTRG6Q2UPVSF1OIF19IRUCB14PYX,2313551145.jpg#1r1e,True,a coca cola sign is on a building,1,False,False,False,the coca-cola sign is on the building,1.0,False,False,False,False,True,False
selected,31QTRG6Q2UPVSF1OIF19IRUCB14PYX,3461041826.jpg#0r1e,True,a dog splashing in a river must be outside,1,False,False,False,a white dog splashing in an outdoor stream implies the dog is outside,1.0,False,False,False,False,True,False
selected,31QTRG6Q2UPVSF1OIF19IRUCB14PYX,172097783.jpg#3r1e,True,a boy is a young man,1,False,False,False,it states the boy is on the lake in both of them,1.0,False,False,False,False,True,False
selected,3IX2EGZR7CVQ93M4974VDZF3ZIGJRS,2683823978.jpg#4r1c,True,the girls cannot wash their feet and fix their bikes at the same time,1,False,False,False,girls who wash their feet cannot be working on their bicycles,1.0,False,False,False,True,False,False
selected,3IX2EGZR7CVQ93M4974VDZF3ZIGJRS,2313551145.jpg#1r1e,True,a coca cola sign is on a building,1,False,False,False,the coca-cola sign is on the building,1.0,False,False,False,True,False,False
selected,3IX2EGZR7CVQ93M4974VDZF3ZIGJRS,3461041826.jpg#0r1e,True,a dog splashing in a river must be outside,1,False,False,False,a white dog splashing in an outdoor stream implies the dog is outside,1.0,False,False,False,True,False,False
selected,3IX2EGZR7CVQ93M4974VDZF3ZIGJRS,172097783.jpg#3r1e,True,a boy is a young man,1,False,False,False,it states the boy is on the lake in both of them,1.0,False,False,False,True,False,False
selected,39LOEL67OTH96K5J7D686B39DS183M,6066650935.jpg#1r1e,True,"two people riding on contraptions with two wheels apiece, along a path containing other passersby is part of the overall description of them riding bikes down a road",0,True,False,True,man and a woman implies two people,0.6666666666666666,True,False,True,False,True,False
selected,39LOEL67OTH96K5J7D686B39DS183M,4439654945.jpg#2r3n,True,a boy smiling doesn't mean he's in a crowd of people,0.3333333333333333,False,True,True,the picture does not indicate that the boy grins because he is in a crowd of people,1.0,False,True,True,False,True,False
selected,39LOEL67OTH96K5J7D686B39DS183M,4606522320.jpg#2r1c,True,the caps are either red or blue,0.3333333333333333,False,True,True,men are in red caps cannot be wearing blue caps,1.0,False,True,True,False,True,False
selected,39LOEL67OTH96K5J7D686B39DS183M,4677535056.jpg#1r1e,True,a man stands next to a taxi is part of the overall description of him in front of a taxi,0.6666666666666666,False,False,True,the man next to the taxi is standing,1.0,False,False,True,False,True,False
selected,3QL2OFSM97UIMRO6686SHBXY81KCNL,6066650935.jpg#1r1e,True,"two people riding on contraptions with two wheels apiece, along a path containing other passersby is part of the overall description of them riding bikes down a road",1,False,False,False,man and a woman implies two people,1.0,False,False,False,True,False,False
